,gene,slope,intercept,r_value,r_squared,p_value,std_err
5667,LSM1,-0.12243701612865496,10.500947809406018,-0.07668522148580614,0.005880623194327144,0.4368465550301531,0.15685621020884788
5668,LSM10,-0.007966791562313622,9.405721767566869,-0.007561865188209289,5.718180512465151e-05,0.9389738984710816,0.10380624812399106
5669,LSM11,-0.07903840123411672,9.840341592048516,-0.08208963592389136,0.006738708326117035,0.4051236321009325,0.0945503107353478
5670,LSM12,-0.46620231410061275,12.597208574081717,-0.35878940541371557,0.12872983743712754,0.00017098390862014,0.11950680146276907
5671,LSM14A,-0.6971427922989962,15.155038134577534,-0.3815968218148649,0.14561613441920573,5.90733088191842e-05,0.1663891102850874
5672,LSM14B,-0.544869407478187,11.51038412049641,-0.5060806340134842,0.25611760812349016,3.6427276609021594e-08,0.09149686900048669
5673,LSM2,-0.12558601276041384,10.290987203656586,-0.1656141635593937,0.027428051171477612,0.09133322510193013,0.07368618193167326
5674,LSM3,-0.26944848289892537,12.222299535498175,-0.19165207893962583,0.03673051936188057,0.05016705894541927,0.13596198486472683
5675,LSM4,-0.06583151354628135,9.836312093196204,-0.04926745607663627,0.002427282228263284,0.617708043357542,0.13150049008231945
5676,LSM5,-0.38302031079351934,12.633531206778228,-0.3658244026046387,0.13382749354104082,0.00012423221147858752,0.09601359191647979
5677,LSM6,0.04551569211816721,8.966799317383243,0.025824516131216314,0.0006669056334114516,0.7937081087068877,0.17360629978389971
5678,LSM7,-0.296497572045831,12.66745401535485,-0.30512959765272535,0.09310407136371406,0.0015505190228236516,0.09117943962278129
5679,LSM8,-0.5751600691344128,13.69898694385473,-0.46463401962836576,0.21588477219601257,5.942888498731907e-07,0.10800629141787213
5680,LSP1,0.1764217150691908,8.32541691239857,0.18640386104461096,0.03474639941233863,0.056919363509190045,0.09162188840776792
5681,LSR,-0.018871809871963335,9.53747093052443,-0.016282347393172223,0.00026511483663194227,0.8690556564906802,0.11418796865284067
5682,LSS,-0.03385500299517063,9.608634213882139,-0.04152911773230904,0.001724667619623985,0.6740220882688788,0.0802558519364687
5683,LST1,0.0945291501800668,8.745685257858586,0.137610114793351,0.01893654369343924,0.16155102266288598,0.06704174866601442
5684,LTB,0.07884923608949033,8.918032023040908,0.1041042526961856,0.010837695429431268,0.2905771257053219,0.0742239710328608
5685,LTBP1,-0.2638638147592242,11.148335570200683,-0.4461368964652426,0.19903813038763862,1.8437261549343926e-06,0.05215536673800849
5686,LTBP2,-0.3117385631866561,10.81433515055377,-0.587556115513929,0.3452221888778174,4.433344883211998e-11,0.04230284178197329
5687,LTBP3,-0.06305137376500136,9.644791659795349,-0.031120378555747088,0.0009684779614530032,0.7526492239900497,0.1995357260612267
5688,LTBP4,0.062422255632736054,9.034517364644032,0.06574779323053086,0.004322772314684639,0.5051738202936175,0.09334669628366032
5689,LTBR,-0.5942815778793977,14.044207063167896,-0.394956520426509,0.1559906530274154,3.052967641696377e-05,0.13620655085153377
5690,LTF,0.047820048051053825,9.159446128732384,0.09394671625037618,0.008825985494228696,0.34046130439113353,0.04993266490820957
5691,LTN1,-0.20299300882799434,10.800287408914503,-0.16865051033729503,0.028442994637030056,0.08546723810282167,0.1168985038000591
5692,LTV1,-0.6341528130901598,14.442987816184582,-0.5567552556292226,0.309976414670761,6.942620697707165e-10,0.09322726709251983
5693,LUC7L,-0.2675817987041873,10.940679818218756,-0.2025846964592965,0.0410405592395053,0.03821245166549076,0.12744753524720664
5694,LUC7L2,-0.7981115834668681,15.37164359541625,-0.587917759075912,0.34564729143684214,4.285014813603892e-11,0.10820177242257195
5695,LUC7L3,-0.14427414564826177,10.211473983369157,-0.10468758561340719,0.010959490581564459,0.2878676553900533,0.1350460092760931
5696,LUM,-0.08679092750176141,10.106077431954713,-0.19333719522847453,0.03737927105881328,0.04814477089266728,0.04339781938241126
5697,LURAP1L,-0.2322828224356266,11.037977149023606,-0.29347362596157767,0.08612676913503599,0.0023782852551306444,0.07455424598075394
5698,LUZP1,-0.008974910327050138,9.40890583371411,-0.008286866950242701,6.867216385102476e-05,0.933135880639942,0.10671027204546359
5699,LXN,0.1912185790853097,7.572977779565562,0.2819042449352661,0.0794700033125225,0.003575024795094649,0.06412521457447277
5700,LY6E,-0.09290610194404712,9.828699957360552,-0.21163429794388994,0.04478907606620318,0.03021511875823433,0.0422755449780567
5701,LY75,-0.292832305641798,11.934912722480128,-0.3466214215436652,0.12014640987295126,0.0002920331227905841,0.07808186550684511
5702,LY86,0.29156492854607646,7.602359597965548,0.3577030459837432,0.1279514691060479,0.00017951161230152042,0.07500053468395147
5703,LY9,0.2379731967669148,8.115592113710097,0.3185020105075479,0.10144353069735015,0.0009286929062247121,0.06978626284314021
5704,LY96,0.07282066399417586,8.829352717222227,0.14437301190498933,0.02084356656651819,0.14172861803746414,0.04917858698771424
5705,LYAR,-0.40786990669302386,12.122777323113507,-0.5415640929095537,0.2932916667289477,2.439092239415931e-09,0.06238401116927837
5706,LYL1,0.01949117868798039,9.25076720674452,0.013145031443928644,0.00017279185166187277,0.894122325400087,0.1460899487680073
5707,LYN,-0.45954693145694464,13.174169250426278,-0.481980766651321,0.23230545942179515,1.931503395262775e-07,0.0823143922659109
5708,LYPD6,-0.01329474691076933,9.393667169032765,-0.018094153668927877,0.00032739839699477615,0.854636824188605,0.07238558393016067
